timestamp,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,speedAccuracy,course,courseAccuracy,floor
2025-01-15T10:28:18.000Z,12.903969,77.471902,943.93,9.79,5.9,18.39,0.66,252.2,13.14,-1
2025-01-15T10:28:19.000Z,12.903938,77.4718,944.25,4.1,2.19,11.62,0.49,253.11,11.84,-1
2025-01-15T10:28:20.000Z,12.903909,77.471698,943.76,8.92,4.06,11.52,0.58,253.43,14.87,-1
2025-01-15T10:28:21.000Z,12.903882,77.471599,943.6,5.34,3.06,11.11,0.7,254.21,14.55,-1
2025-01-15T10:28:22.000Z,12.903858,77.471502,943.58,3.53,3.11,10.87,0.84,256.04,10.0,-1
2025-01-15T10:28:23.000Z,12.903834,77.471412,943.68,8.69,3.62,10.18,0.51,254.76,10.18,-1
2025-01-15T10:28:24.000Z,12.90381,77.471326,943.59,6.59,5.73,9.69,0.56,254.23,5.25,-1
2025-01-15T10:28:25.000Z,12.903787,77.471248,943.38,8.8,5.66,8.84,0.82,252.69,8.4,-1
2025-01-15T10:28:26.000Z,12.903767,77.471174,943.4,4.89,2.42,8.29,0.53,254.66,5.5,-1
2025-01-15T10:28:27.000Z,12.903747,77.471102,943.62,8.84,5.11,8.19,0.37,253.84,8.75,-1
2025-01-15T10:28:28.000Z,12.903723,77.471022,943.44,8.88,2.15,9.07,0.47,253.14,11.47,-1
2025-01-15T10:28:29.000Z,12.903699,77.470949,943.29,3.0,5.93,8.3,0.45,251.15,8.36,-1
2025-01-15T10:28:30.000Z,12.903674,77.47088,942.85,9.64,2.3,7.97,0.47,249.85,14.92,-1
2025-01-15T10:28:31.000Z,12.903603,77.470906,943.29,5.07,3.57,8.38,0.84,160.53,10.71,-1
2025-01-15T10:28:32.000Z,12.903532,77.470934,943.23,4.4,5.53,8.44,0.8,159.23,13.82,-1
2025-01-15T10:28:33.000Z,12.903457,77.470966,943.72,5.23,4.44,9.12,0.54,157.56,13.53,-1
2025-01-15T10:28:34.000Z,12.903382,77.470995,943.92,6.12,4.23,8.86,0.57,159.07,12.59,-1
2025-01-15T10:28:35.000Z,12.903304,77.471026,943.7,9.14,2.2,9.36,0.41,159.12,11.34,-1
2025-01-15T10:28:36.000Z,12.903224,77.471058,944.19,6.06,3.94,9.57,0.76,158.11,12.42,-1
2025-01-15T10:28:37.000Z,12.90315,77.471087,943.89,7.88,3.98,8.77,0.47,159.53,14.33,-1
2025-01-15T10:28:38.000Z,12.903077,77.471113,943.99,6.97,5.8,8.62,0.45,160.79,8.57,-1
2025-01-15T10:28:39.000Z,12.903005,77.47114,944.41,4.46,3.64,8.52,0.62,159.74,10.4,-1
2025-01-15T10:28:40.000Z,12.902939,77.471163,944.57,5.42,2.29,7.72,0.45,161.35,8.52,-1
2025-01-15T10:28:41.000Z,12.902879,77.471154,944.09,7.39,5.77,6.84,0.57,188.02,11.83,-1
2025-01-15T10:28:42.000Z,12.902813,77.471147,944.54,4.55,4.85,7.36,0.59,186.32,11.29,-1
2025-01-15T10:28:43.000Z,12.90275,77.47114,944.25,5.69,5.18,7.03,0.43,186.01,9.22,-1
2025-01-15T10:28:44.000Z,12.902695,77.471132,944.38,10.0,2.87,6.17,0.87,187.88,10.65,-1
2025-01-15T10:28:45.000Z,12.902695,77.471132,944.05,7.61,2.93,0.11,0.51,186.12,7.5,-1
2025-01-15T10:28:46.000Z,12.902695,77.471132,943.76,3.55,5.97,0,0.74,185.49,13.32,-1
2025-01-15T10:28:47.000Z,12.902695,77.471132,943.75,3.07,2.57,0.34,0.55,186.3,14.28,-1
2025-01-15T10:28:48.000Z,12.902695,77.471132,943.83,3.08,3.2,0,0.32,184.84,11.88,-1
2025-01-15T10:28:49.000Z,12.902695,77.471132,943.4,6.61,2.43,0,0.8,186.78,9.26,-1
2025-01-15T10:28:50.000Z,12.902695,77.471132,943.57,7.64,5.39,0.01,0.99,184.94,7.31,-1
2025-01-15T10:28:51.000Z,12.902695,77.471132,943.72,8.08,5.19,0.24,0.44,186.8,9.46,-1
2025-01-15T10:28:52.000Z,12.902695,77.471132,943.8,3.17,2.56,0.03,0.57,186.2,14.22,-1
2025-01-15T10:28:53.000Z,12.902695,77.471132,943.76,3.15,3.56,0,0.68,185.66,8.71,-1
2025-01-15T10:28:54.000Z,12.902695,77.471132,943.45,9.06,3.55,0,0.91,187.05,6.88,-1
2025-01-15T10:28:55.000Z,12.902695,77.471132,943.89,9.64,4.48,0,0.76,187.42,12.37,-1
2025-01-15T10:28:56.000Z,12.902695,77.471132,944.15,8.22,2.4,0,0.55,188.37,10.6,-1
2025-01-15T10:28:57.000Z,12.902695,77.471132,944.5,9.38,2.82,0,0.82,189.62,10.14,-1
2025-01-15T10:28:58.000Z,12.902695,77.471132,944.89,5.16,5.16,0.31,0.99,188.14,12.47,-1
2025-01-15T10:28:59.000Z,12.902695,77.471132,945.33,7.15,5.69,0,0.73,189.27,5.21,-1
2025-01-15T10:29:00.000Z,12.902686,77.47113,945.35,5.69,5.7,0.99,0.84,189.08,13.14,-1
2025-01-15T10:29:01.000Z,12.902686,77.47113,945.71,3.89,3.24,0.21,0.47,187.45,14.55,-1
2025-01-15T10:29:02.000Z,12.902686,77.47113,945.77,9.42,3.72,0.28,0.78,185.63,14.12,-1
2025-01-15T10:29:03.000Z,12.902686,77.47113,945.67,5.27,2.57,0,0.45,187.32,6.36,-1
2025-01-15T10:29:04.000Z,12.902686,77.47113,945.96,5.89,4.79,0,0.96,188.51,10.85,-1
2025-01-15T10:29:05.000Z,12.902686,77.47113,946.1,6.89,5.91,0,0.91,188.33,7.68,-1
2025-01-15T10:29:06.000Z,12.902686,77.47113,946.01,6.56,2.93,0,0.99,186.42,6.28,-1
2025-01-15T10:29:07.000Z,12.90268,77.47113,945.89,3.45,2.01,0.66,0.75,187.78,12.15,-1
2025-01-15T10:29:08.000Z,12.90268,77.47113,945.41,4.54,4.69,0.13,0.38,187.58,12.2,-1
2025-01-15T10:29:09.000Z,12.90259,77.471119,945.79,8.07,5.94,10.19,0.34,186.49,9.9,-1
2025-01-15T10:29:10.000Z,12.902522,77.47111,946.04,7.93,4.09,7.61,0.93,187.29,12.03,-1
2025-01-15T10:29:11.000Z,12.902513,77.471109,946.0,4.53,3.16,1.03,0.34,187.0,14.16,-1
2025-01-15T10:29:12.000Z,12.9025,77.471108,945.73,7.33,2.79,1.45,0.39,185.05,5.73,-1
2025-01-15T10:29:13.000Z,12.902479,77.471105,945.6,5.79,4.47,2.29,0.95,186.58,10.83,-1
2025-01-15T10:29:14.000Z,12.902459,77.471104,945.73,8.26,2.79,2.21,0.57,184.91,8.82,-1
2025-01-15T10:29:15.000Z,12.902459,77.471104,945.37,7.02,2.94,0.42,0.82,185.23,5.28,-1
2025-01-15T10:29:16.000Z,12.902413,77.471098,945.69,4.56,4.13,5.23,0.83,186.69,11.02,-1
2025-01-15T10:29:17.000Z,12.902365,77.471091,945.45,4.65,5.7,5.42,0.6,187.97,7.16,-1
2025-01-15T10:29:18.000Z,12.902322,77.471085,945.31,8.78,4.77,4.76,0.98,187.68,7.6,-1
2025-01-15T10:29:19.000Z,12.902281,77.47108,945.49,7.23,4.24,4.66,0.36,187.25,7.25,-1
2025-01-15T10:29:20.000Z,12.902232,77.471074,945.01,8.07,5.92,5.41,0.54,186.32,6.48,-1
2025-01-15T10:29:21.000Z,12.902181,77.471068,944.78,3.61,5.69,5.77,0.49,187.18,7.45,-1
2025-01-15T10:29:22.000Z,12.902131,77.471062,944.74,9.14,3.55,5.59,0.75,186.24,8.74,-1
2025-01-15T10:29:23.000Z,12.902005,77.471046,944.65,7.74,3.94,14.18,0.3,187.28,11.82,-1
2025-01-15T10:29:24.000Z,12.901875,77.471027,944.32,5.69,5.05,14.59,0.68,188.13,5.34,-1
2025-01-15T10:29:25.000Z,12.901737,77.471011,944.1,7.05,5.26,15.5,0.79,186.32,7.34,-1
2025-01-15T10:29:26.000Z,12.901591,77.470997,943.83,3.24,5.53,16.31,0.43,185.43,9.76,-1
2025-01-15T10:29:27.000Z,12.90144,77.470981,944.13,8.28,5.09,16.81,0.94,185.81,14.38,-1
2025-01-15T10:29:28.000Z,12.901282,77.47097,943.63,9.44,4.07,17.71,0.58,183.84,7.85,-1
2025-01-15T10:29:29.000Z,12.901115,77.470963,943.62,8.22,5.55,18.55,0.44,182.34,7.36,-1
2025-01-15T10:29:30.000Z,12.900941,77.470958,944.12,9.47,4.3,19.43,0.61,181.44,13.8,-1
2025-01-15T10:29:31.000Z,12.900765,77.470954,943.82,9.04,2.95,19.52,0.61,181.51,13.35,-1
2025-01-15T10:29:32.000Z,12.90059,77.470953,943.99,4.64,5.41,19.54,0.57,180.4,6.49,-1
2025-01-15T10:29:33.000Z,12.900419,77.470951,944.3,8.44,5.4,18.99,0.54,180.35,10.34,-1
2025-01-15T10:29:34.000Z,12.900242,77.470955,944.45,6.93,2.71,19.77,0.77,178.79,14.5,-1
2025-01-15T10:29:35.000Z,12.900065,77.470953,944.19,8.87,5.73,19.73,0.9,180.67,8.63,-1
2025-01-15T10:29:36.000Z,12.89988,77.470952,944.55,4.18,4.6,20.55,0.66,180.35,14.14,-1
2025-01-15T10:29:37.000Z,12.899704,77.470945,944.71,6.02,2.51,19.61,0.41,182.19,10.72,-1
2025-01-15T10:29:38.000Z,12.899535,77.470936,944.99,6.75,3.12,18.82,0.83,183.03,6.97,-1
2025-01-15T10:29:39.000Z,12.899358,77.47093,945.16,4.32,4.9,19.69,0.33,181.93,6.09,-1
2025-01-15T10:29:40.000Z,12.899173,77.470926,945.14,8.95,2.7,20.66,0.66,181.28,6.72,-1
2025-01-15T10:29:41.000Z,12.898991,77.470918,945.34,6.67,4.53,20.22,0.41,182.21,6.73,-1
2025-01-15T10:29:42.000Z,12.898804,77.470917,945.77,6.89,3.12,20.85,0.98,180.34,10.1,-1
2025-01-15T10:29:43.000Z,12.898615,77.470922,946.25,8.98,5.26,21.05,0.95,178.44,8.79,-1
2025-01-15T10:29:44.000Z,12.898453,77.470925,945.96,4.97,4.43,17.98,0.73,179.0,6.72,-1
2025-01-15T10:29:45.000Z,12.898293,77.470923,946.29,7.28,3.73,17.88,0.89,180.98,14.51,-1
2025-01-15T10:29:46.000Z,12.898129,77.470919,946.38,9.06,3.32,18.19,0.9,181.06,6.05,-1
2025-01-15T10:29:47.000Z,12.89796,77.470913,946.12,6.5,5.92,18.92,0.4,182.07,11.49,-1
2025-01-15T10:29:48.000Z,12.89779,77.470903,945.93,9.89,5.35,18.94,0.91,183.34,11.62,-1
2025-01-15T10:29:49.000Z,12.897618,77.470893,945.8,8.44,5.0,19.11,0.66,183.15,5.74,-1
2025-01-15T10:29:50.000Z,12.89745,77.470884,945.78,9.08,5.42,18.74,0.85,183.24,12.72,-1
2025-01-15T10:29:51.000Z,12.89745,77.470884,946.18,9.31,2.19,0.34,0.66,183.28,5.18,-1
2025-01-15T10:29:52.000Z,12.89745,77.470884,946.14,7.37,4.51,0,0.82,182.84,7.61,-1
2025-01-15T10:29:53.000Z,12.89745,77.470884,945.93,6.38,5.58,0,0.69,127.25,13.66,-1
2025-01-15T10:29:54.000Z,12.89745,77.470884,946.3,4.55,5.48,0.36,0.78,126.72,10.88,-1
2025-01-15T10:29:55.000Z,12.89745,77.470884,946.4,5.29,4.87,0.28,0.93,128.53,7.38,-1
2025-01-15T10:29:56.000Z,12.89745,77.470884,945.91,7.92,3.84,0.34,0.54,129.82,11.02,-1
2025-01-15T10:29:57.000Z,12.897444,77.47089,945.58,8.01,4.72,0.98,0.38,131.51,6.46,-1
2025-01-15T10:29:58.000Z,12.897439,77.470897,945.81,3.32,4.42,0.95,0.36,131.15,12.71,-1
2025-01-15T10:29:59.000Z,12.897439,77.470897,945.7,9.63,5.56,0.37,0.96,129.56,7.17,-1
2025-01-15T10:30:00.000Z,12.897439,77.470897,945.21,9.72,2.0,0.35,0.91,127.65,10.01,-1
2025-01-15T10:30:01.000Z,12.897439,77.470897,945.35,8.73,5.59,0,0.55,126.06,14.35,-1
2025-01-15T10:30:02.000Z,12.897439,77.470897,945.4,3.09,4.94,0,0.38,127.86,7.15,-1
2025-01-15T10:30:03.000Z,12.897439,77.470897,945.62,4.59,5.18,0.24,0.87,126.19,13.68,-1
2025-01-15T10:30:04.000Z,12.897432,77.470906,945.22,4.02,5.86,1.2,0.34,126.58,10.21,-1
2025-01-15T10:30:05.000Z,12.897424,77.470917,944.83,8.08,3.89,1.57,0.88,127.31,13.42,-1
2025-01-15T10:30:06.000Z,12.897412,77.470934,944.87,7.21,4.07,2.18,0.41,125.76,9.74,-1
2025-01-15T10:30:07.000Z,12.897398,77.470955,944.65,5.84,4.57,2.8,0.31,125.66,7.6,-1
2025-01-15T10:30:08.000Z,12.897384,77.470973,944.67,5.05,3.53,2.51,0.6,125.98,10.98,-1
2025-01-15T10:30:09.000Z,12.897369,77.470997,944.66,8.9,3.24,3.11,0.89,124.29,14.9,-1
2025-01-15T10:30:10.000Z,12.897351,77.471025,944.56,6.39,3.94,3.56,0.37,122.78,14.02,-1
2025-01-15T10:30:11.000Z,12.89733,77.471056,944.22,8.82,4.08,4.18,0.6,124.47,14.2,-1
2025-01-15T10:30:12.000Z,12.897313,77.471082,944.4,3.27,5.41,3.4,0.6,125.04,14.28,-1
2025-01-15T10:30:13.000Z,12.897297,77.471104,944.35,7.36,3.54,3.0,0.63,125.83,8.23,-1
2025-01-15T10:30:14.000Z,12.897284,77.471123,943.89,6.74,3.31,2.49,0.69,124.51,11.29,-1
2025-01-15T10:30:15.000Z,12.897269,77.471146,943.47,7.88,3.7,2.98,0.72,125.28,10.55,-1
2025-01-15T10:30:16.000Z,12.89725,77.471176,943.64,3.28,5.53,3.88,0.71,123.32,12.45,-1
2025-01-15T10:30:17.000Z,12.897228,77.471207,943.78,7.89,3.94,4.18,0.36,124.85,14.69,-1
2025-01-15T10:30:18.000Z,12.897209,77.471234,943.41,7.67,4.78,3.6,0.74,126.42,6.06,-1
2025-01-15T10:30:19.000Z,12.89719,77.471259,943.9,7.0,5.36,3.51,0.94,127.82,10.12,-1
2025-01-15T10:30:20.000Z,12.897171,77.471283,943.52,3.78,3.0,3.26,0.63,128.77,13.38,-1
2025-01-15T10:30:21.000Z,12.897153,77.471308,943.74,5.35,4.73,3.39,0.63,127.8,14.64,-1
2025-01-15T10:30:22.000Z,12.897133,77.471334,943.64,3.06,4.82,3.57,0.62,126.96,9.77,-1
2025-01-15T10:30:23.000Z,12.89711,77.471366,943.18,3.05,5.25,4.39,0.8,126.36,9.32,-1
2025-01-15T10:30:24.000Z,12.897086,77.4714,943.49,4.53,2.9,4.5,0.93,126.78,5.77,-1
2025-01-15T10:30:25.000Z,12.897066,77.471428,943.09,9.97,2.15,3.73,0.49,125.5,9.95,-1
2025-01-15T10:30:26.000Z,12.897037,77.471469,943.26,4.33,4.76,5.55,0.39,125.75,14.23,-1
2025-01-15T10:30:27.000Z,12.897005,77.471517,943.22,4.25,3.25,6.3,0.35,124.4,5.44,-1
2025-01-15T10:30:28.000Z,12.896975,77.471563,943.47,4.81,3.05,6.03,0.96,123.95,14.54,-1
2025-01-15T10:30:29.000Z,12.896927,77.471639,943.7,4.2,2.57,9.78,0.57,122.94,6.39,-1
2025-01-15T10:30:30.000Z,12.896882,77.471708,943.72,4.81,4.08,9.01,0.78,123.48,13.96,-1
2025-01-15T10:30:31.000Z,12.896875,77.471719,943.88,4.06,5.9,1.44,0.86,125.01,8.22,-1
2025-01-15T10:30:32.000Z,12.896869,77.471728,943.91,8.16,4.5,1.15,0.32,124.38,9.93,-1
2025-01-15T10:30:33.000Z,12.896864,77.471735,943.54,4.56,4.22,0.96,0.81,123.11,13.01,-1
2025-01-15T10:30:34.000Z,12.896864,77.471735,943.18,7.98,4.86,0.38,0.6,123.33,7.52,-1
2025-01-15T10:30:35.000Z,12.896864,77.471735,943.03,5.71,3.61,0,0.42,121.8,6.03,-1
2025-01-15T10:30:36.000Z,12.896862,77.47174,943.29,5.08,2.47,0.6,0.32,121.11,12.96,-1
2025-01-15T10:30:37.000Z,12.896856,77.471751,943.48,6.37,5.16,1.38,0.83,119.41,10.87,-1
2025-01-15T10:30:38.000Z,12.896821,77.471818,943.19,5.02,4.84,8.2,0.42,117.72,10.07,-1
2025-01-15T10:30:39.000Z,12.896785,77.471888,943.46,9.25,5.76,8.6,0.92,117.93,10.3,-1
2025-01-15T10:30:40.000Z,12.896745,77.471964,943.19,6.28,3.81,9.46,0.7,118.28,5.82,-1
2025-01-15T10:30:41.000Z,12.896708,77.472041,942.69,8.75,5.88,9.24,0.38,116.73,8.44,-1
2025-01-15T10:30:42.000Z,12.896674,77.472111,943.16,9.86,2.69,8.52,0.95,115.69,6.14,-1
2025-01-15T10:30:43.000Z,12.896643,77.472179,943.17,7.16,3.04,8.14,0.9,115.19,10.14,-1
2025-01-15T10:30:44.000Z,12.896607,77.472253,943.43,8.71,2.54,8.97,0.75,116.76,14.85,-1
2025-01-15T10:30:45.000Z,12.896574,77.47232,943.82,3.07,3.12,8.2,0.37,116.93,7.38,-1
2025-01-15T10:30:46.000Z,12.896543,77.472386,943.64,9.73,4.27,7.92,0.84,115.27,14.66,-1
2025-01-15T10:30:47.000Z,12.896513,77.472449,943.27,4.97,5.77,7.57,0.66,116.17,9.67,-1
2025-01-15T10:30:48.000Z,12.896484,77.472514,943.32,6.58,3.74,7.76,0.94,114.61,13.45,-1
2025-01-15T10:30:49.000Z,12.896528,77.472559,943.24,3.37,4.48,6.83,0.83,45.18,7.67,-1
2025-01-15T10:30:50.000Z,12.896579,77.472608,943.49,9.2,2.48,7.8,0.58,43.22,8.38,-1
2025-01-15T10:30:51.000Z,12.896627,77.472654,943.29,5.63,2.87,7.31,0.56,42.65,5.49,-1
2025-01-15T10:30:52.000Z,12.89667,77.472696,943.76,3.9,5.65,6.62,0.99,43.69,9.79,-1
2025-01-15T10:30:53.000Z,12.896707,77.472732,943.41,4.39,2.32,5.69,0.62,43.96,10.13,-1
2025-01-15T10:30:54.000Z,12.896743,77.472767,942.97,6.0,3.21,5.58,0.44,43.33,5.28,-1
2025-01-15T10:30:55.000Z,12.896778,77.472802,943.4,5.41,2.97,5.4,0.94,44.95,13.87,-1
2025-01-15T10:30:56.000Z,12.896809,77.472837,943.24,8.13,5.63,5.11,0.68,46.55,8.57,-1
2025-01-15T10:30:57.000Z,12.896837,77.472868,942.88,7.59,4.82,4.57,0.72,47.98,6.63,-1
2025-01-15T10:30:58.000Z,12.896873,77.47284,942.8,5.39,4.41,5.1,0.67,323.27,5.49,-1
2025-01-15T10:30:59.000Z,12.896908,77.472813,942.6,7.78,2.05,4.8,0.43,322.78,6.72,-1
2025-01-15T10:31:00.000Z,12.896936,77.472793,942.89,6.68,4.43,3.83,0.48,324.4,10.58,-1
2025-01-15T10:31:01.000Z,12.896965,77.47277,942.57,8.54,2.09,4.07,0.68,322.58,10.48,-1
2025-01-15T10:31:02.000Z,12.896998,77.472743,942.82,3.38,4.95,4.75,0.36,321.86,11.38,-1
2025-01-15T10:31:03.000Z,12.897037,77.472711,942.99,5.37,4.39,5.5,0.94,321.12,6.71,-1
2025-01-15T10:31:04.000Z,12.897076,77.472677,942.9,8.65,4.43,5.69,0.45,319.95,9.93,-1
2025-01-15T10:31:05.000Z,12.897111,77.472646,942.86,4.27,4.55,5.21,0.56,319.04,6.59,-1
2025-01-15T10:31:06.000Z,12.897149,77.472613,942.59,9.59,2.51,5.56,0.81,320.05,6.2,-1
2025-01-15T10:31:07.000Z,12.897194,77.472574,942.92,5.79,3.62,6.48,0.95,319.61,7.9,-1
2025-01-15T10:31:08.000Z,12.897239,77.472535,943.36,5.32,4.64,6.58,0.38,320.16,8.31,-1
2025-01-15T10:31:09.000Z,12.897287,77.472497,942.94,9.43,2.43,6.73,0.72,322.06,13.81,-1
2025-01-15T10:31:10.000Z,12.897329,77.472464,943.12,5.3,5.12,5.85,0.81,322.53,13.35,-1
2025-01-15T10:31:11.000Z,12.897375,77.47243,943.29,8.42,3.58,6.31,0.95,324.33,6.01,-1
2025-01-15T10:31:12.000Z,12.897512,77.472335,943.05,9.07,5.44,18.5,0.9,325.84,11.51,-1
2025-01-15T10:31:13.000Z,12.897647,77.472239,942.96,4.0,5.66,18.19,0.74,325.33,10.36,-1
2025-01-15T10:31:14.000Z,12.897658,77.472231,942.57,7.89,3.68,1.56,0.44,324.16,12.5,-1
2025-01-15T10:31:15.000Z,12.897668,77.472224,942.25,3.19,2.91,1.32,0.47,326.07,11.17,-1
2025-01-15T10:31:16.000Z,12.897725,77.472187,942.54,5.74,4.68,7.5,0.44,328.01,11.59,-1
2025-01-15T10:31:17.000Z,12.897781,77.472209,942.07,9.24,3.2,6.72,0.99,20.77,6.43,-1
2025-01-15T10:31:18.000Z,12.897834,77.472232,941.59,5.31,2.86,6.35,0.43,22.63,9.61,-1
2025-01-15T10:31:19.000Z,12.897879,77.472251,941.32,5.29,4.09,5.47,0.98,22.04,10.54,-1
2025-01-15T10:31:20.000Z,12.897924,77.472271,941.42,7.12,5.43,5.47,0.42,24.04,12.88,-1
2025-01-15T10:31:21.000Z,12.897966,77.472292,941.34,7.57,2.88,5.16,0.34,25.99,5.8,-1
2025-01-15T10:31:22.000Z,12.897974,77.472297,941.68,7.35,2.73,1.06,0.88,27.25,11.03,-1
2025-01-15T10:31:23.000Z,12.897977,77.472292,941.75,4.71,5.29,0.55,0.87,297.43,6.03,-1
2025-01-15T10:31:24.000Z,12.897977,77.472292,941.98,8.39,3.92,0,0.72,298.18,7.11,-1
2025-01-15T10:31:25.000Z,12.897977,77.472292,941.69,6.89,4.12,0.2,0.48,296.47,5.24,-1
2025-01-15T10:31:26.000Z,12.897977,77.472292,941.54,4.67,5.38,0.23,0.74,297.76,8.19,-1
2025-01-15T10:31:27.000Z,12.897977,77.472292,941.59,8.38,2.5,0,0.99,297.97,6.9,-1
2025-01-15T10:31:28.000Z,12.897977,77.472292,941.4,3.78,3.23,0.06,0.77,299.26,10.97,-1
2025-01-15T10:31:29.000Z,12.897981,77.472285,941.76,4.09,3.7,0.87,0.64,300.56,6.0,-1
2025-01-15T10:31:30.000Z,12.897985,77.472279,941.91,4.24,4.07,0.85,0.69,300.89,7.11,-1
2025-01-15T10:31:31.000Z,12.897988,77.472272,941.63,9.27,4.92,0.83,0.89,300.4,6.47,-1
2025-01-15T10:31:32.000Z,12.897988,77.472272,942.02,5.36,3.87,0.21,0.56,300.56,14.32,-1
2025-01-15T10:31:33.000Z,12.897988,77.472272,941.7,10.0,5.92,0,0.65,301.57,8.14,-1
2025-01-15T10:31:34.000Z,12.897988,77.472272,941.34,4.26,2.47,0,0.38,300.41,13.88,-1
2025-01-15T10:31:35.000Z,12.898022,77.472214,941.37,8.85,3.58,7.31,0.69,300.68,13.57,-1
2025-01-15T10:31:36.000Z,12.89806,77.472151,941.44,3.32,5.41,7.99,0.52,301.76,10.63,-1
2025-01-15T10:31:37.000Z,12.898147,77.472008,941.4,4.51,4.47,18.4,0.54,301.93,10.68,-1
2025-01-15T10:31:38.000Z,12.898227,77.471867,941.61,9.2,3.98,17.63,0.35,300.39,11.11,-1
2025-01-15T10:31:39.000Z,12.898311,77.471724,941.77,8.13,2.59,18.08,0.49,300.93,14.98,-1
2025-01-15T10:31:40.000Z,12.898395,77.471587,941.3,3.36,5.48,17.56,0.7,302.2,14.49,-1
2025-01-15T10:31:41.000Z,12.898474,77.471452,941.49,9.56,3.8,17.18,0.57,301.11,13.76,-1
2025-01-15T10:31:42.000Z,12.898558,77.471316,941.79,6.08,3.72,17.43,1.0,302.17,6.62,-1
2025-01-15T10:31:43.000Z,12.898641,77.471173,941.63,4.4,2.69,18.03,0.57,300.7,6.9,-1
2025-01-15T10:31:44.000Z,12.898719,77.471029,941.74,9.7,4.71,17.9,0.79,299.37,12.34,-1
2025-01-15T10:31:45.000Z,12.898795,77.470877,941.41,5.28,2.89,18.54,0.97,296.84,6.97,-1
2025-01-15T10:31:46.000Z,12.898868,77.47072,941.56,7.74,2.31,18.86,0.91,295.62,6.59,-1
2025-01-15T10:31:47.000Z,12.898872,77.470712,941.98,5.76,3.48,0.95,0.57,296.4,8.68,-1
2025-01-15T10:31:48.000Z,12.898872,77.470712,941.81,5.55,4.0,0.14,0.64,295.52,9.99,-1
2025-01-15T10:31:49.000Z,12.898874,77.470707,941.46,4.34,5.87,0.59,0.92,294.78,9.65,-1
2025-01-15T10:31:50.000Z,12.898878,77.470698,941.82,6.14,5.37,1.1,0.42,295.57,6.66,-1
2025-01-15T10:31:51.000Z,12.89888,77.470693,942.25,9.3,4.32,0.59,0.69,295.57,8.11,-1
2025-01-15T10:31:52.000Z,12.898886,77.470681,942.42,9.05,2.82,1.47,0.5,297.49,14.13,-1
2025-01-15T10:31:53.000Z,12.898947,77.470671,942.82,6.74,5.07,6.81,0.94,350.36,8.32,-1
2025-01-15T10:31:54.000Z,12.899015,77.470658,942.99,8.39,5.56,7.67,0.43,349.95,7.69,-1
2025-01-15T10:31:55.000Z,12.899091,77.470647,942.86,9.9,5.76,8.62,0.36,351.89,6.62,-1
2025-01-15T10:31:56.000Z,12.899155,77.470636,942.74,4.23,2.46,7.22,0.69,349.99,13.41,-1
2025-01-15T10:31:57.000Z,12.899227,77.470624,942.68,8.44,3.01,8.09,0.49,350.99,7.52,-1
2025-01-15T10:31:58.000Z,12.899291,77.470614,942.63,3.38,5.64,7.28,0.81,351.11,6.97,-1
2025-01-15T10:31:59.000Z,12.899362,77.470603,942.42,5.91,3.28,7.96,0.32,351.85,14.57,-1
2025-01-15T10:32:00.000Z,12.899429,77.470595,941.95,4.78,2.47,7.53,0.71,353.44,5.08,-1
2025-01-15T10:32:01.000Z,12.899495,77.470588,941.83,5.27,5.48,7.29,0.9,353.63,9.18,-1
2025-01-15T10:32:02.000Z,12.899611,77.470571,941.8,6.14,4.16,13.14,0.32,351.76,13.09,-1
2025-01-15T10:32:03.000Z,12.899727,77.470553,941.68,8.72,5.43,12.97,0.74,351.36,7.74,-1
2025-01-15T10:32:04.000Z,12.899837,77.470533,941.91,3.45,5.84,12.48,0.79,350.08,12.94,-1
2025-01-15T10:32:05.000Z,12.899949,77.470515,941.58,4.29,4.0,12.64,0.98,351.19,11.12,-1
2025-01-15T10:32:06.000Z,12.900069,77.4705,941.75,4.51,3.47,13.48,0.61,353.06,11.53,-1
2025-01-15T10:32:07.000Z,12.900199,77.470487,941.64,7.25,2.37,14.47,0.8,354.51,10.06,-1
2025-01-15T10:32:08.000Z,12.90033,77.470477,941.17,8.49,2.49,14.64,0.76,355.68,14.03,-1
2025-01-15T10:32:09.000Z,12.900465,77.470471,941.09,5.65,3.03,15.08,0.81,357.39,10.98,-1
2025-01-15T10:32:10.000Z,12.900592,77.470466,941.12,8.82,3.65,14.12,0.42,358.07,10.15,-1
2025-01-15T10:32:11.000Z,12.900714,77.470464,940.85,9.24,4.9,13.54,0.7,358.75,10.15,-1
2025-01-15T10:32:12.000Z,12.900839,77.470463,940.65,9.42,2.45,13.99,0.56,359.74,9.62,-1
2025-01-15T10:32:13.000Z,12.900967,77.470464,940.62,9.65,5.16,14.19,0.61,0.28,11.52,-1
2025-01-15T10:32:14.000Z,12.901099,77.470466,940.79,3.84,5.52,14.68,0.51,1.11,14.13,-1
2025-01-15T10:32:15.000Z,12.90124,77.470471,941.0,7.49,5.63,15.68,0.96,1.95,5.7,-1
2025-01-15T10:32:16.000Z,12.901382,77.470477,940.82,8.15,3.01,15.9,0.47,2.29,14.51,-1
2025-01-15T10:32:17.000Z,12.90152,77.470483,940.57,8.86,5.45,15.31,0.76,2.57,8.44,-1
2025-01-15T10:32:18.000Z,12.901658,77.470491,940.21,4.64,4.9,15.42,0.81,2.95,7.99,-1
